0 4 8
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
2 2 3
